id,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,availability_365,price_eur_per_night,price_unit,distance_to_oktoberfest_km,distance_band,oktoberfest_observed_days,oktoberfest_available_days,available_during_observed_oktoberfest
1613990583350615640,Bogenhausen,48.16617,11.64395,Entire home/apt,1,1,1.0,357,241.0,EUR per night,7.976268231212857,5-10 km from Oktoberfest,,,
1615062454546030401,Bogenhausen,48.17142,11.6418,Entire home/apt,2,8,1.78,168,132.0,EUR per night,8.136095390269695,5-10 km from Oktoberfest,,,
1615100788135541070,Tudering-Riem,48.13587,11.66348,Private room,1,3,1.08,365,79.0,EUR per night,8.470038547050565,5-10 km from Oktoberfest,,,
1615102742138486853,Tudering-Riem,48.13767486413096,11.662123098943171,Private room,1,1,0.29,365,74.0,EUR per night,8.38231562774532,5-10 km from Oktoberfest,,,
1615105506344703257,Tudering-Riem,48.13748,11.66206,Private room,1,0,,365,96.0,EUR per night,8.376029719855563,5-10 km from Oktoberfest,,,
1615174362506478522,Au-Haidhausen,48.12973,11.58767,Entire home/apt,1,0,,355,101.0,EUR per night,2.8430470819420104,2-5 km from Oktoberfest,,,
1615184127483406927,Laim,48.1426481,11.5044256,Entire home/apt,1,11,3.93,297,301.0,EUR per night,3.5518856109161483,2-5 km from Oktoberfest,,,
1615200749884093537,Laim,48.1426481,11.5044256,Entire home/apt,1,5,1.95,307,199.0,EUR per night,3.5518856109161483,2-5 km from Oktoberfest,,,
1615204225961158928,Feldmoching-Hasenbergl,48.21181,11.55653,Entire home/apt,3,0,,49,132.0,EUR per night,8.9008661362742,5-10 km from Oktoberfest,,,
1615374645659920970,Bogenhausen,48.14283,11.60462,Entire home/apt,3,1,1.0,187,196.0,EUR per night,4.266959239900601,2-5 km from Oktoberfest,,,
1615830304749221355,Neuhausen-Nymphenburg,48.15149,11.53537,Private room,1,0,,289,89.0,EUR per night,2.4174879395036877,2-5 km from Oktoberfest,,,
1616091451556791461,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0808,11.53396,Private room,1,2,1.09,363,120.0,EUR per night,5.798033052012219,5-10 km from Oktoberfest,,,
1616734696473634390,Bogenhausen,48.146613894284,11.61584669336225,Entire home/apt,5,0,,357,272.0,EUR per night,5.187862343785846,5-10 km from Oktoberfest,,,
1616878758707068577,Tudering-Riem,48.1027622,11.6620683,Private room,1,3,0.77,1,43.0,EUR per night,8.962577996747475,5-10 km from Oktoberfest,,,
1617349147901437689,Ramersdorf-Perlach,48.11157861814824,11.638148351746963,Entire home/apt,4,0,,334,68.0,EUR per night,6.95737413947824,5-10 km from Oktoberfest,,,
1617455820694127102,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0960002,11.5126334,Hotel room,1,0,,274,133.0,EUR per night,4.840040931694835,2-5 km from Oktoberfest,,,
1617455823576730726,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0960002,11.5126334,Hotel room,1,0,,274,133.0,EUR per night,4.840040931694835,2-5 km from Oktoberfest,,,
1617980280755916657,Milbertshofen-Am Hart,48.179432911236034,11.574889607727528,Entire home/apt,3,7,1.88,244,350.0,EUR per night,5.610950602712176,5-10 km from Oktoberfest,,,
1618241966966249850,Obergiesing,48.10505,11.58989,Private room,1,0,,337,49.0,EUR per night,4.231230762845703,2-5 km from Oktoberfest,,,
1618800102914353972,Maxvorstadt,48.1536319,11.5747473,Private room,7,0,,47,58.0,EUR per night,3.05754663956695,2-5 km from Oktoberfest,,,
1619400432642500771,Ludwigsvorstadt-Isarvorstadt,48.130273,11.5726564,Private room,14,0,,88,53.0,EUR per night,1.7280410659262786,0-2 km from Oktoberfest,,,
1620222749290160711,Neuhausen-Nymphenburg,48.15719213480661,11.544202877384938,Private room,1,0,,74,241.0,EUR per night,2.839686243343695,2-5 km from Oktoberfest,,,
1620240601032849543,Sendling-Westpark,48.11856358270316,11.533986389991226,Entire home/apt,2,1,0.56,329,170.0,EUR per night,1.8774975878403755,0-2 km from Oktoberfest,,,
1621743339582964223,Au-Haidhausen,48.13512,11.60736,Entire home/apt,3,0,,179,256.0,EUR per night,4.30876065468013,2-5 km from Oktoberfest,,,
1621821162435537685,Bogenhausen,48.17684,11.63158,Private room,1,5,1.19,5,76.0,EUR per night,7.876815101211358,5-10 km from Oktoberfest,,,
1621879137353844470,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10001,11.52795,Entire home/apt,1,0,,345,200.0,EUR per night,3.890181448935863,2-5 km from Oktoberfest,,,
1622452449975315211,Aubing-Lochhausen-Langwied,48.15613,11.41761,Entire home/apt,3,0,,347,74.0,EUR per night,10.149831216170732,10+ km from Oktoberfest,,,
1622602226132746625,Altstadt-Lehel,48.13989,11.57309,Entire home/apt,3,3,1.67,29,246.0,EUR per night,1.9631098177470625,0-2 km from Oktoberfest,,,
1623244288812932619,Pasing-Obermenzing,48.1418378,11.4657168,Entire home/apt,29,0,,138,66.0,EUR per night,6.314681542082661,5-10 km from Oktoberfest,,,
1624774087658594584,Ludwigsvorstadt-Isarvorstadt,48.13615,11.55455,Private room,1,2,0.97,126,138.0,EUR per night,0.6031396516290344,0-2 km from Oktoberfest,,,
1624774087750469775,Ludwigsvorstadt-Isarvorstadt,48.13615,11.55455,Private room,1,1,0.44,144,121.0,EUR per night,0.6031396516290344,0-2 km from Oktoberfest,,,
1625347618250485242,Ramersdorf-Perlach,48.104930633897865,11.656877077947165,Private room,2,1,0.56,118,70.0,EUR per night,8.516379003010528,5-10 km from Oktoberfest,,,
1625619032456770001,Ludwigsvorstadt-Isarvorstadt,48.12983,11.56471,Private room,14,0,,135,70.0,EUR per night,1.1520382281939114,0-2 km from Oktoberfest,,,
1625925584841860482,Au-Haidhausen,48.12768206227462,11.582909426855773,Private room,1,9,2.37,340,73.0,EUR per night,2.5235003614166573,2-5 km from Oktoberfest,,,
1626219178559777559,Ludwigsvorstadt-Isarvorstadt,48.1282899,11.5672847,Entire home/apt,3,2,0.71,110,887.0,EUR per night,1.3796041314262821,0-2 km from Oktoberfest,,,
1626252076765165264,Obergiesing,48.1176447,11.5806317,Entire home/apt,3,3,1.73,179,164.0,EUR per night,2.8021404215391263,2-5 km from Oktoberfest,,,
1626823608057717529,Ludwigsvorstadt-Isarvorstadt,48.12393,11.56523,Private room,1,0,,123,56.0,EUR per night,1.4657339341760693,0-2 km from Oktoberfest,,,
1626841211686737020,Altstadt-Lehel,48.14018752623632,11.589979617933636,Entire home/apt,8,0,,29,163.0,EUR per night,3.142066907641807,2-5 km from Oktoberfest,,,
1626953427581304608,Schwabing-West,48.17301554404874,11.574067962371911,Entire home/apt,1,0,,353,160.0,EUR per night,4.921726089860148,2-5 km from Oktoberfest,,,
1627467162825166217,Schwabing-West,48.16083,11.57119,Entire home/apt,7,1,0.77,105,337.0,EUR per night,3.5969281633025556,2-5 km from Oktoberfest,,,
1627628685505382271,Schwabing-West,48.160896602492926,11.574917734990043,Entire home/apt,1,6,2.47,110,110.0,EUR per night,3.735266448248275,2-5 km from Oktoberfest,,,
1628169807525214692,Schwabing-West,48.15861,11.56689,Private room,1,0,,39,53.0,EUR per night,3.238164540453264,2-5 km from Oktoberfest,,,
1628991491692954807,Ludwigsvorstadt-Isarvorstadt,48.13725,11.56105,Entire home/apt,4,1,0.26,48,80.0,EUR per night,1.0433381059059417,0-2 km from Oktoberfest,,,
1629075537628593989,Au-Haidhausen,48.13748,11.60703,Entire home/apt,2,7,2.14,27,603.0,EUR per night,4.314122375153668,2-5 km from Oktoberfest,,,
1629190621094836935,Laim,48.14291,11.5055,Entire home/apt,1,6,2.2,267,131.0,EUR per night,3.4870209018037364,2-5 km from Oktoberfest,,,
1629778280211503101,Ludwigsvorstadt-Isarvorstadt,48.1206406253642,11.55791725963354,Entire home/apt,6,0,,21,225.0,EUR per night,1.3992036403497086,0-2 km from Oktoberfest,,,
1629800860853825296,Au-Haidhausen,48.13444,11.59744,Entire home/apt,1,18,4.7,315,418.0,EUR per night,3.568900394928061,2-5 km from Oktoberfest,,,
1629980816995047767,Au-Haidhausen,48.1236,11.5932,Entire home/apt,7,0,,150,108.0,EUR per night,3.3721460926684057,2-5 km from Oktoberfest,,,
1630807419060132407,Sendling-Westpark,48.12889550125139,11.516530774533749,Entire home/apt,1,8,2.38,41,210.0,EUR per night,2.4695354894759394,2-5 km from Oktoberfest,,,
1631591840062863244,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10315138907995,11.54372502118349,Entire home/apt,1,4,1.46,95,235.0,EUR per night,3.2253176107999604,2-5 km from Oktoberfest,,,
1631952748855532697,Schwabing-Freimann,48.20466,11.6064,Entire home/apt,1,0,,178,83.0,EUR per night,9.124867669053526,5-10 km from Oktoberfest,,,
1632177501982661035,Ramersdorf-Perlach,48.113978898817535,11.61612756550312,Private room,1,0,,87,86.0,EUR per night,5.331907379128664,5-10 km from Oktoberfest,,,
1632449136615492860,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07774,11.52691,Private room,10,1,0.43,56,44.0,EUR per night,6.251548885997222,5-10 km from Oktoberfest,,,
1632473879258498820,Untergiesing-Harlaching,48.1051689,11.5702469,Private room,30,2,0.69,58,29.0,EUR per night,3.3476634053067587,2-5 km from Oktoberfest,,,
1632626620889077501,Tudering-Riem,48.13543,11.66991,Private room,1,1,0.68,192,64.0,EUR per night,8.944356459336369,5-10 km from Oktoberfest,,,
1632626794725956772,Tudering-Riem,48.13486,11.66922,Private room,1,6,6.0,197,139.0,EUR per night,8.890677854512168,5-10 km from Oktoberfest,,,
1632626876836007059,Tudering-Riem,48.1345,11.66808,Private room,1,1,0.26,190,100.0,EUR per night,8.804761017980198,5-10 km from Oktoberfest,,,
1632627089661997173,Tudering-Riem,48.13576,11.6695,Private room,1,1,1.0,219,129.0,EUR per night,8.915621974171422,5-10 km from Oktoberfest,,,
1632627200338095662,Tudering-Riem,48.13385202892491,11.670201085465932,Private room,1,2,2.0,210,174.0,EUR per night,8.960108388143812,5-10 km from Oktoberfest,,,
1632627276091240249,Tudering-Riem,48.13375,11.66889,Private room,1,0,,115,69.0,EUR per night,8.862577101051023,5-10 km from Oktoberfest,,,
1632627363451328764,Tudering-Riem,48.1359,11.66814,Private room,1,0,,210,126.0,EUR per night,8.815573527682652,5-10 km from Oktoberfest,,,
1632627572406043439,Tudering-Riem,48.13587,11.66978,Private room,1,0,,215,75.0,EUR per night,8.936963205085162,5-10 km from Oktoberfest,,,
1632726789674292616,Neuhausen-Nymphenburg,48.157932340928696,11.537934969311534,Entire home/apt,2,0,,112,380.0,EUR per night,3.0191645463139865,2-5 km from Oktoberfest,,,
1633553671638136921,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.102,11.54299,Private room,3,1,0.32,83,56.0,EUR per night,3.359667943940188,2-5 km from Oktoberfest,,,
1633575250626956371,Bogenhausen,48.15486,11.6403,Entire home/apt,4,0,,260,165.0,EUR per night,7.204597105367189,5-10 km from Oktoberfest,,,
1633902774813972876,Laim,48.13877078331514,11.521723788722188,Private room,7,1,0.77,305,95.0,EUR per night,2.1982646439989315,2-5 km from Oktoberfest,,,
1633996072850224376,Obergiesing,48.11218323797357,11.584055139078291,Private room,1,5,2.08,112,83.0,EUR per night,3.3742560180578804,2-5 km from Oktoberfest,,,
1633998421682222432,Moosach,48.18036,11.50242,Entire home/apt,1,1,0.86,242,117.0,EUR per night,6.421239161516237,5-10 km from Oktoberfest,,,
1634218587000577743,Sendling-Westpark,48.12012364683631,11.518125469772984,Private room,1,9,3.14,269,115.0,EUR per night,2.6716038721745985,2-5 km from Oktoberfest,,,
1634683708522387476,Schwabing-Freimann,48.16449,11.59094,Entire home/apt,3,2,0.88,116,632.0,EUR per night,4.75230080401158,2-5 km from Oktoberfest,,,
1634924223679544879,Feldmoching-Hasenbergl,48.20984654615636,11.560483384311391,Entire home/apt,5,0,,22,73.0,EUR per night,8.705447056225596,5-10 km from Oktoberfest,,,
1634940762902430523,Maxvorstadt,48.15325,11.56215,Entire home/apt,30,0,,69,81.0,EUR per night,2.5528243020973886,2-5 km from Oktoberfest,,,
1635792273641858940,Schwabing-Freimann,48.20682,11.6133,Entire home/apt,2,2,2.0,111,80.0,EUR per night,9.580541316053216,5-10 km from Oktoberfest,,,
1636752311974416256,Maxvorstadt,48.1506819,11.5541127,Entire home/apt,1,16,4.8,142,366.0,EUR per night,2.1163116507525985,2-5 km from Oktoberfest,,,
1636901921926319190,Maxvorstadt,48.14363,11.57365,Entire home/apt,1,1,0.38,20,100.0,EUR per night,2.2164587585255386,2-5 km from Oktoberfest,,,
1637173115903598549,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.06798,11.51661,Private room,30,2,0.67,88,30.0,EUR per night,7.5155178237462295,5-10 km from Oktoberfest,,,
1637732522909088496,Tudering-Riem,48.13519,11.66936,Hotel room,1,3,1.01,277,67.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732533764234192,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,277,67.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732535420954827,Tudering-Riem,48.13519,11.66936,Hotel room,1,2,0.92,271,144.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732541417248483,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,273,144.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732544848033322,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,293,123.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732547902337598,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,293,123.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732549683207543,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,295,160.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732557217090782,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,295,160.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732561012350196,Tudering-Riem,48.1351891,11.6693599,Hotel room,1,0,,290,93.0,EUR per night,8.902452696536239,5-10 km from Oktoberfest,,,
1637732561233142329,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,179,100.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732561433394969,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,290,93.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732565647071514,Tudering-Riem,48.1351891,11.6693599,Hotel room,1,0,,179,100.0,EUR per night,8.902452696536239,5-10 km from Oktoberfest,,,
1637732573242108765,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,306,131.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732575848244362,Tudering-Riem,48.13519,11.66936,Hotel room,1,0,,306,131.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637732578371811253,Tudering-Riem,48.1351891,11.6693599,Hotel room,1,2,2.0,300,78.0,EUR per night,8.902452696536239,5-10 km from Oktoberfest,,,
1637732581234165659,Tudering-Riem,48.13519,11.66936,Hotel room,1,1,1.0,300,78.0,EUR per night,8.902464145355802,5-10 km from Oktoberfest,,,
1637750766616281891,Schwabing-West,48.16112659722091,11.55446960943275,Entire home/apt,1,1,0.47,240,900.0,EUR per night,3.2706980356634388,2-5 km from Oktoberfest,,,
1637935702075790983,Tudering-Riem,48.12222,11.66138,Private room,1,8,5.11,144,91.0,EUR per night,8.37325894251311,5-10 km from Oktoberfest,,,
1637935702256074087,Tudering-Riem,48.12222,11.66138,Private room,1,5,3.75,144,91.0,EUR per night,8.37325894251311,5-10 km from Oktoberfest,,,
1638356229948442260,Moosach,48.17938697910716,11.500206275190424,Entire home/apt,1,0,,276,195.0,EUR per night,6.422785379668764,5-10 km from Oktoberfest,,,
1638895948685069093,Berg am Laim,48.13172694206678,11.617967560887337,Private room,1,10,3.13,293,76.0,EUR per night,5.081262231151735,5-10 km from Oktoberfest,,,
1639025383707265813,Ludwigsvorstadt-Isarvorstadt,48.1371916,11.556649,Entire home/apt,1,34,15.22,359,140.0,EUR per night,0.7922564139970356,0-2 km from Oktoberfest,,,
1639065164643171565,Milbertshofen-Am Hart,48.185005,11.5503939,Entire home/apt,1,2,1.67,319,117.0,EUR per night,5.905378825560919,5-10 km from Oktoberfest,,,
1639067447152398475,Ludwigsvorstadt-Isarvorstadt,48.13693013665466,11.557778095028866,Entire home/apt,1,41,14.47,352,140.0,EUR per night,0.8308006718130659,0-2 km from Oktoberfest,,,
1639075790495732926,Ludwigsvorstadt-Isarvorstadt,48.13631,11.55605,Entire home/apt,1,12,4.24,320,334.0,EUR per night,0.6904590955089747,0-2 km from Oktoberfest,,,
1639161499807707955,Neuhausen-Nymphenburg,48.16184,11.53943,Private room,1,2,1.36,188,70.0,EUR per night,3.4119774189662255,2-5 km from Oktoberfest,,,
1639322030317302597,Moosach,48.180167,11.506772,Private room,1,3,1.88,144,105.0,EUR per night,6.233051390993039,5-10 km from Oktoberfest,,,
1639322030564806216,Moosach,48.18017,11.50677,Private room,1,1,1.0,81,94.0,EUR per night,6.233414020823844,5-10 km from Oktoberfest,,,
1639322048319413786,Schwabing-Freimann,48.1749333,11.5986766,Private room,1,16,8.89,364,108.0,EUR per night,6.017076879354419,5-10 km from Oktoberfest,,,
1639322048370292034,Schwabing-Freimann,48.17493,11.59868,Private room,1,10,5.0,361,108.0,EUR per night,6.016938069706787,5-10 km from Oktoberfest,,,
1639322152657611817,Moosach,48.18178,11.53569,Private room,1,14,7.37,139,81.0,EUR per night,5.640209334971675,5-10 km from Oktoberfest,,,
1639322153006502524,Moosach,48.18178,11.53569,Private room,1,28,13.55,144,99.0,EUR per night,5.640209334971675,5-10 km from Oktoberfest,,,
1639322293313092295,Schwabing-Freimann,48.18709,11.60639,Private room,1,2,1.09,143,89.0,EUR per night,7.447622062769725,5-10 km from Oktoberfest,,,
1639322293399247761,Schwabing-Freimann,48.18709,11.60639,Private room,1,1,1.0,144,89.0,EUR per night,7.447622062769725,5-10 km from Oktoberfest,,,
1639322404697400428,Sendling-Westpark,48.1331723,11.5248325,Private room,1,13,6.39,140,69.0,EUR per night,1.8360972992753797,0-2 km from Oktoberfest,,,
1639322404765270472,Sendling-Westpark,48.13317,11.52483,Private room,1,1,0.53,141,110.0,EUR per night,1.8362626341066248,0-2 km from Oktoberfest,,,
1639322405195584574,Sendling-Westpark,48.13317,11.52483,Private room,1,7,7.0,144,69.0,EUR per night,1.8362626341066248,0-2 km from Oktoberfest,,,
1639322405725670280,Sendling-Westpark,48.13317,11.52483,Private room,1,9,6.59,131,69.0,EUR per night,1.8362626341066248,0-2 km from Oktoberfest,,,
1639322423506557842,Tudering-Riem,48.1198826,11.6757771,Private room,1,0,,144,107.0,EUR per night,9.467340131654963,5-10 km from Oktoberfest,,,
1640470841301128611,Maxvorstadt,48.15122,11.56666,Private room,1,4,2.07,73,89.0,EUR per night,2.497265310461995,2-5 km from Oktoberfest,,,
1641257707002080898,Pasing-Obermenzing,48.1391,11.44059,Entire home/apt,4,0,,58,111.0,EUR per night,8.121582032437441,5-10 km from Oktoberfest,,,
1641279104733753883,Milbertshofen-Am Hart,48.20797069715676,11.572422394729417,Entire home/apt,1,0,,344,64.0,EUR per night,8.627793419767777,5-10 km from Oktoberfest,,,
1642134985773910552,Schwabing-West,48.1677216,11.5742306,Entire home/apt,1,0,,179,165.0,EUR per night,4.3854148272835465,2-5 km from Oktoberfest,,,
1642651213359086543,Ludwigsvorstadt-Isarvorstadt,48.12916,11.55503,Entire home/apt,2,13,4.06,242,466.0,EUR per night,0.5111398983255822,0-2 km from Oktoberfest,,,
1642706473273142349,Maxvorstadt,48.14434,11.56063,Entire home/apt,2,1,1.0,196,434.0,EUR per night,1.6110637125803087,0-2 km from Oktoberfest,,,
1642713241382332607,Laim,48.13542,11.52018,Private room,7,0,,362,75.0,EUR per night,2.2107890851394716,2-5 km from Oktoberfest,,,
1643339467792456702,Sendling,48.10896,11.53757,Private room,1,18,7.61,293,61.0,EUR per night,2.7001601593823508,2-5 km from Oktoberfest,,,
1643358483949681857,Au-Haidhausen,48.12906,11.58703,Entire home/apt,1,6,2.07,321,198.0,EUR per night,2.8031545836737717,2-5 km from Oktoberfest,,,
1643359333351624263,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09567,11.53919,Entire home/apt,1,2,1.11,244,126.0,EUR per night,4.100659589868434,2-5 km from Oktoberfest,,,
1643375479409998319,Ludwigsvorstadt-Isarvorstadt,48.13637,11.55761,Entire home/apt,1,10,4.17,323,165.0,EUR per night,0.7805561069103386,0-2 km from Oktoberfest,,,
1643389757664691122,Neuhausen-Nymphenburg,48.1483429,11.5412722,Private room,10,0,,56,56.0,EUR per night,1.9276036860432053,0-2 km from Oktoberfest,,,
1643956480928811010,Neuhausen-Nymphenburg,48.1510231,11.5300334,Private room,1,0,,52,113.0,EUR per night,2.5705792647743917,2-5 km from Oktoberfest,,,
1644245324280203983,Schwabing-Freimann,48.16523049718978,11.580919548869131,Private room,1,1,0.44,2,146.0,EUR per night,4.3782801147242925,2-5 km from Oktoberfest,,,
1644295468487063331,Aubing-Lochhausen-Langwied,48.14913,11.42939,Private room,30,0,,39,27.0,EUR per night,9.11589209559689,5-10 km from Oktoberfest,,,
1644806358200041955,Maxvorstadt,48.1515341,11.5770324,Entire home/apt,3,0,,335,101.0,EUR per night,2.9899490712620485,2-5 km from Oktoberfest,,,
1644838090990812380,Obergiesing,48.1046,11.59134,Entire home/apt,3,4,1.71,52,154.0,EUR per night,4.343008695467234,2-5 km from Oktoberfest,,,
1644873677878469041,Moosach,48.18092,11.50196,Private room,1,0,,248,476.0,EUR per night,6.492043167770396,5-10 km from Oktoberfest,,,
1644885600745572532,Moosach,48.18121,11.50015,Private room,1,0,,211,290.0,EUR per night,6.592729617443064,5-10 km from Oktoberfest,,,
1644951168943948144,Pasing-Obermenzing,48.15976192464595,11.452063323417674,Private room,1,3,1.61,237,99.0,EUR per night,7.865044316036261,5-10 km from Oktoberfest,,,
1645655746531141955,Schwabing-West,48.16436831575541,11.566763102129356,Entire home/apt,1,2,0.94,270,217.0,EUR per night,3.830753638546374,2-5 km from Oktoberfest,,,
1646106920478438182,Obergiesing,48.11364,11.57844,Entire home/apt,2,0,,177,236.0,EUR per night,2.955845808265637,2-5 km from Oktoberfest,,,
1647989718103540981,Altstadt-Lehel,48.14151,11.58929,Entire home/apt,2,0,,94,195.0,EUR per night,3.1400927437006017,2-5 km from Oktoberfest,,,
1648027418373710534,Milbertshofen-Am Hart,48.18639,11.55198,Entire home/apt,4,1,0.64,26,59.0,EUR per night,6.061803300556104,5-10 km from Oktoberfest,,,
1648407208723522405,Feldmoching-Hasenbergl,48.19969,11.5439,Entire home/apt,2,9,3.14,341,90.0,EUR per night,7.549337023335588,5-10 km from Oktoberfest,,,
1648594063417901857,Sendling,48.12032,11.53937,Private room,2,0,,7,60.0,EUR per night,1.4910782869580963,0-2 km from Oktoberfest,,,
1648627080199777409,Schwanthalerhöhe,48.1378041,11.5454204,Entire home/apt,1,5,2.0,283,146.0,EUR per night,0.722948137123131,0-2 km from Oktoberfest,,,
1648631546565332492,Schwanthalerhöhe,48.1378041,11.5454204,Entire home/apt,1,42,16.8,316,133.0,EUR per night,0.722948137123131,0-2 km from Oktoberfest,,,
1648635219908545088,Schwanthalerhöhe,48.1378041,11.5454204,Entire home/apt,1,44,16.5,321,145.0,EUR per night,0.722948137123131,0-2 km from Oktoberfest,,,
1648639795404856800,Schwanthalerhöhe,48.1378041,11.5454204,Entire home/apt,1,5,1.9,309,145.0,EUR per night,0.722948137123131,0-2 km from Oktoberfest,,,
1649073615976947702,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07892905200692,11.513305573823269,Entire home/apt,2,0,,109,259.0,EUR per night,6.474252146700869,5-10 km from Oktoberfest,,,
1649184327858228741,Ludwigsvorstadt-Isarvorstadt,48.13149800793381,11.565646497946664,Private room,2,10,3.9,323,144.0,EUR per night,1.199126244006325,0-2 km from Oktoberfest,,,
1649360794739010453,Bogenhausen,48.14009859999999,11.6102632,Entire home/apt,5,1,1.0,127,230.0,EUR per night,4.600324133599884,2-5 km from Oktoberfest,,,
1650581108126386850,Milbertshofen-Am Hart,48.1852157,11.568123,Private room,1,0,,346,70.0,EUR per night,6.087240885800668,5-10 km from Oktoberfest,,,
1650708537988789171,Bogenhausen,48.15637354902935,11.63588762059284,Entire home/apt,1,1,0.56,264,550.0,EUR per night,6.963377387021346,5-10 km from Oktoberfest,,,
1650716677840936751,Ludwigsvorstadt-Isarvorstadt,48.1258018,11.56209,Entire home/apt,1,13,5.42,284,456.0,EUR per night,1.154519107998968,0-2 km from Oktoberfest,,,
1651256110218637131,Sendling-Westpark,48.11219,11.53058,Entire home/apt,1,0,,223,140.0,EUR per night,2.603007214187852,2-5 km from Oktoberfest,,,
1651274855198738536,Au-Haidhausen,48.12807,11.58214,Entire home/apt,1,2,1.03,17,140.0,EUR per night,2.459570001774418,2-5 km from Oktoberfest,,,
1652067217486822663,Ludwigsvorstadt-Isarvorstadt,48.12477565306167,11.561315897237602,Entire home/apt,1,10,3.61,302,456.0,EUR per night,1.1817891795745192,0-2 km from Oktoberfest,,,
1652103233942529348,Schwabing-West,48.16325,11.56782,Entire home/apt,1,2,1.03,59,196.0,EUR per night,3.7415616594751584,2-5 km from Oktoberfest,,,
1652363074501318289,Milbertshofen-Am Hart,48.18489,11.57693,Private room,2,10,3.45,25,75.0,EUR per night,6.23361430683132,5-10 km from Oktoberfest,,,
1652667329076635424,Neuhausen-Nymphenburg,48.15808,11.53268,Entire home/apt,3,1,0.64,184,142.0,EUR per night,3.1673003443812044,2-5 km from Oktoberfest,,,
1652697043203653797,Ludwigsvorstadt-Isarvorstadt,48.1375704,11.5633657,Private room,1,0,,304,115.0,EUR per night,1.2067828059027663,0-2 km from Oktoberfest,,,
1652772982518910083,Aubing-Lochhausen-Langwied,48.17947,11.41812,Private room,29,0,,241,23.0,EUR per night,11.088595986991542,10+ km from Oktoberfest,,,
1652806661233029966,Ludwigsvorstadt-Isarvorstadt,48.1375704,11.5633657,Private room,1,2,1.22,301,108.0,EUR per night,1.2067828059027663,0-2 km from Oktoberfest,,,
1652809688551410726,Ludwigsvorstadt-Isarvorstadt,48.1375704,11.5633657,Private room,1,10,3.53,322,83.0,EUR per night,1.2067828059027663,0-2 km from Oktoberfest,,,
1652814115285853307,Ludwigsvorstadt-Isarvorstadt,48.1375704,11.5633657,Private room,1,0,,307,119.0,EUR per night,1.2067828059027663,0-2 km from Oktoberfest,,,
1652816770988158365,Ludwigsvorstadt-Isarvorstadt,48.1375704,11.5633657,Private room,1,0,,318,116.0,EUR per night,1.2067828059027663,0-2 km from Oktoberfest,,,
1652818679693357007,Ludwigsvorstadt-Isarvorstadt,48.1375704,11.5633657,Private room,1,0,,288,164.0,EUR per night,1.2067828059027663,0-2 km from Oktoberfest,,,
1653044282002955285,Laim,48.13694,11.52113,Entire home/apt,1,5,2.05,76,145.0,EUR per night,2.1786471081834775,2-5 km from Oktoberfest,,,
1653585820574048262,Au-Haidhausen,48.12791446601198,11.600493026070184,Entire home/apt,1,20,7.14,167,149.0,EUR per night,3.810377339705232,2-5 km from Oktoberfest,,,
1653590567665552509,Bogenhausen,48.1511114,11.6184826,Private room,28,0,,287,97.0,EUR per night,5.546373111588361,5-10 km from Oktoberfest,,,
1653632816758269955,Tudering-Riem,48.13152689370672,11.685033179819584,Entire home/apt,2,3,1.67,170,205.0,EUR per night,10.058512578017131,10+ km from Oktoberfest,,,
