id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,availability_level,has_reviews,snapshot_date,generated_at
1501331255176090678,Tudering-Riem,Private room,68.0,1,0,0.0,360,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1501336322165580112,Moosach,Entire home/apt,159.0,4,0,0.0,75,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1501349901262271056,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,200.0,1,0,0.0,246,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1501359534299042302,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,239.0,3,1,0.11,302,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1501362705370009074,Bogenhausen,Entire home/apt,158.0,2,9,0.94,31,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1501419862379303822,Allach-Untermenzing,Entire home/apt,378.0,1,6,0.64,13,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1501439793101131725,Schwabing-Freimann,Private room,217.0,1,2,0.22,362,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1501456142178922312,Altstadt-Lehel,Entire home/apt,725.0,2,14,1.53,16,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1501500569830117388,Bogenhausen,Entire home/apt,201.0,1,4,0.43,353,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1501512930991022822,Feldmoching-Hasenbergl,Private room,123.0,1,4,0.43,34,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1501538149124244649,Sendling-Westpark,Private room,100.0,1,0,0.0,351,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1501553972301522459,Altstadt-Lehel,Private room,120.0,2,4,0.43,185,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1501560865701375381,Au-Haidhausen,Entire home/apt,98.0,3,16,2.18,23,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1501570847500534568,Untergiesing-Harlaching,Entire home/apt,206.0,4,1,0.11,346,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1501579585014443421,Ramersdorf-Perlach,Private room,74.0,1,16,1.64,63,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1501885328126927301,Milbertshofen-Am Hart,Private room,62.0,2,6,0.62,361,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1501977315994898885,Schwabing-West,Entire home/apt,280.0,2,0,0.0,351,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1502014512922954288,Ludwigsvorstadt-Isarvorstadt,Private room,113.0,2,44,4.46,169,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1502038326699708898,Maxvorstadt,Entire home/apt,327.0,2,1,0.11,24,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1502047564373939879,Pasing-Obermenzing,Entire home/apt,100.0,7,1,0.11,22,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1502264706991307318,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,370.0,1,4,0.41,15,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1502703560320848763,Bogenhausen,Private room,247.0,1,0,0.0,42,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1502771483270112083,Neuhausen-Nymphenburg,Private room,74.0,1,118,19.03,295,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1502771619050736832,Ludwigsvorstadt-Isarvorstadt,Private room,128.0,1,264,36.0,351,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1502771743551402803,Laim,Private room,84.0,1,172,19.33,311,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1502798904830631033,Obergiesing,Entire home/apt,213.0,5,3,0.34,105,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1502805905430084893,Hadern,Private room,115.0,1,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1502860753457336911,Maxvorstadt,Private room,200.0,1,2,0.22,212,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1502978621430386745,Schwabing-Freimann,Entire home/apt,700.0,3,0,0.0,282,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1503024963806093527,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,294.0,1,14,1.49,141,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1503091292492703137,Moosach,Private room,298.0,2,0,0.0,13,Low,False,2026-06-29,2026-09-11T01:25:48+02:00
1503183596691898571,Ramersdorf-Perlach,Entire home/apt,175.0,1,3,0.32,346,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1503604812177493955,Untergiesing-Harlaching,Entire home/apt,139.0,2,2,0.22,363,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1503612773018057380,Ramersdorf-Perlach,Entire home/apt,210.0,1,2,0.22,194,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1503697947748609042,Sendling-Westpark,Private room,111.0,2,1,0.11,4,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1503701209700796050,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,219.0,4,4,0.44,40,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1504201656501652369,Maxvorstadt,Entire home/apt,83.0,1,17,2.49,229,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1504240648058453592,Schwabing-West,Entire home/apt,243.0,2,7,1.13,312,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1504270313045731051,Maxvorstadt,Entire home/apt,200.0,3,3,0.32,179,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1504270637955076632,Allach-Untermenzing,Entire home/apt,329.0,2,11,1.17,194,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1504296151704326762,Schwabing-Freimann,Private room,293.0,1,0,0.0,33,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1504493313248144999,Schwanthalerhöhe,Private room,87.0,1,0,0.0,336,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1504936057033192726,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,150.0,2,0,0.0,86,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1504968403597637645,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,444.0,2,3,0.36,344,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1505640458231731903,Ludwigsvorstadt-Isarvorstadt,Private room,350.0,2,2,0.22,149,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1505669631795111794,Aubing-Lochhausen-Langwied,Private room,144.0,1,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1505686434392828219,Bogenhausen,Private room,54.0,1,36,3.78,345,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1505785230852954571,Neuhausen-Nymphenburg,Entire home/apt,118.0,1,170,18.89,358,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1505825914274660937,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,275.0,2,11,1.32,328,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1505830227149181897,Schwabing-West,Entire home/apt,145.0,2,13,1.4,102,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1506341136904824485,Au-Haidhausen,Private room,59.0,1,16,1.76,30,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1506530364990994225,Sendling-Westpark,Entire home/apt,236.0,1,5,0.71,17,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1506562236039449898,Neuhausen-Nymphenburg,Entire home/apt,130.0,5,0,0.0,56,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1506617683520206457,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,100.0,3,2,1.58,269,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1506623660130445608,Au-Haidhausen,Entire home/apt,697.0,1,17,1.79,191,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1506685946964151897,Ludwigsvorstadt-Isarvorstadt,Private room,125.0,1,4,0.44,352,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1506702662498421093,Sendling,Private room,94.0,2,13,1.39,290,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1506901138364295670,Sendling,Private room,101.0,1,73,7.88,13,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1507041578651541074,Milbertshofen-Am Hart,Entire home/apt,257.0,1,0,0.0,87,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1507047083024310657,Schwabing-West,Entire home/apt,136.0,2,12,1.28,152,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1507128054761481856,Berg am Laim,Private room,126.0,1,4,1.05,322,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1507137106906121816,Ramersdorf-Perlach,Private room,59.0,1,0,0.0,244,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1507137534166028907,Neuhausen-Nymphenburg,Entire home/apt,173.0,2,0,0.0,292,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1507185577689113483,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,241.0,1,3,0.33,331,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1507213549338343699,Untergiesing-Harlaching,Private room,69.0,1,5,0.55,11,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1507245055896727726,Neuhausen-Nymphenburg,Private room,250.0,2,4,0.42,20,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1507379627749357623,Schwabing-Freimann,Entire home/apt,266.0,4,0,0.0,87,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1507403725719803739,Obergiesing,Entire home/apt,177.0,4,1,0.27,90,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1507811947499356605,Neuhausen-Nymphenburg,Entire home/apt,150.0,1,108,12.37,351,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1507830788804354428,Au-Haidhausen,Entire home/apt,83.0,30,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1507993654432586455,Schwanthalerhöhe,Entire home/apt,236.0,1,0,0.0,241,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1508005262773773909,Maxvorstadt,Private room,318.0,1,14,1.69,276,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1508015064866823031,Laim,Entire home/apt,200.0,1,38,4.15,286,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1508093321435836955,Altstadt-Lehel,Private room,380.0,2,3,0.32,101,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1508119423115381787,Schwabing-West,Private room,140.0,1,0,0.0,86,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1508419870703175382,Moosach,Entire home/apt,121.0,2,3,0.32,250,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1508566428459894545,Ludwigsvorstadt-Isarvorstadt,Private room,206.0,1,3,0.32,364,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1508728557765804116,Schwanthalerhöhe,Entire home/apt,609.0,1,2,0.21,58,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1508759583696076033,Altstadt-Lehel,Entire home/apt,558.0,2,16,2.09,352,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1508792972582662034,Hadern,Entire home/apt,195.0,1,17,1.81,126,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1508992783769063118,Allach-Untermenzing,Private room,50.0,1,3,0.33,298,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1509334997086557320,Neuhausen-Nymphenburg,Entire home/apt,175.0,2,0,0.0,353,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1509378442573314491,Schwabing-West,Entire home/apt,142.0,1,14,1.57,338,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1509441019597177188,Schwanthalerhöhe,Entire home/apt,370.0,2,0,0.0,179,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1509470869082500477,Feldmoching-Hasenbergl,Private room,145.0,1,12,1.31,42,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1509926535980561693,Maxvorstadt,Entire home/apt,694.0,1,25,2.66,284,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1510159428439719107,Sendling,Private room,116.0,1,4,0.43,83,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1510190234793854821,Obergiesing,Private room,82.0,1,14,1.57,358,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1510234980593057969,Schwabing-Freimann,Private room,114.0,1,18,1.96,342,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1510280837871708336,Sendling,Entire home/apt,340.0,2,1,1.0,88,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1510293442815659437,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,276.0,1,19,3.39,259,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1510871404015911717,Hadern,Private room,123.0,1,1,0.11,273,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1510952439933426241,Schwanthalerhöhe,Entire home/apt,400.0,1,1,0.11,89,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1510953189876124221,Sendling,Private room,138.0,1,3,0.33,25,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1511010051110427513,Sendling-Westpark,Private room,63.0,1,10,1.08,18,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1511317102610238389,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,91.0,2,0,0.0,27,Low,False,2026-06-29,2026-09-11T01:25:48+02:00
1511375113302867660,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,248.0,3,7,0.74,236,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1511419095757391228,Feldmoching-Hasenbergl,Private room,150.0,1,0,0.0,364,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1511424259085211971,Maxvorstadt,Private room,313.0,1,21,2.34,278,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1511448645248842322,Tudering-Riem,Private room,75.0,2,5,0.54,357,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1511494894156473954,Allach-Untermenzing,Private room,120.0,4,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1511542247550478205,Aubing-Lochhausen-Langwied,Private room,80.0,1,12,1.26,298,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1511622952763340822,Maxvorstadt,Entire home/apt,422.0,1,1,0.59,35,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1511669879015297853,Schwabing-West,Entire home/apt,385.0,1,49,5.16,230,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1511744915669350598,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,102.0,2,1,0.11,56,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1512095982086560904,Obergiesing,Entire home/apt,587.0,3,0,0.0,360,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1512104273251477223,Moosach,Entire home/apt,237.0,1,2,0.22,343,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1512131033235494878,Neuhausen-Nymphenburg,Entire home/apt,200.0,2,14,1.51,89,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1512245029631577999,Maxvorstadt,Entire home/apt,378.0,1,36,3.88,338,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1512309534705261259,Tudering-Riem,Entire home/apt,275.0,1,10,1.09,146,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1512338221488101301,Milbertshofen-Am Hart,Private room,200.0,1,0,0.0,363,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1512391871334832984,Obergiesing,Entire home/apt,1000.0,1,5,0.53,361,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1512402224769347609,Moosach,Private room,195.0,2,0,0.0,18,Low,False,2026-06-29,2026-09-11T01:25:48+02:00
1512551570733971677,Ludwigsvorstadt-Isarvorstadt,Private room,100.0,1,18,1.91,62,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1512815088089362136,Maxvorstadt,Private room,444.0,1,3,0.67,302,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1512866326240832565,Untergiesing-Harlaching,Private room,110.0,1,0,0.0,361,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1512876196904144314,Untergiesing-Harlaching,Private room,110.0,1,0,0.0,360,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1512935687605343104,Obergiesing,Private room,179.0,1,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1512963117153148474,Altstadt-Lehel,Entire home/apt,290.0,1,1,0.11,349,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1512974923456180117,Moosach,Private room,195.0,2,0,0.0,18,Low,False,2026-06-29,2026-09-11T01:25:48+02:00
1513012898938427321,Berg am Laim,Private room,130.0,1,0,0.0,362,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1513063435198823791,Schwabing-West,Shared room,95.0,1,5,0.56,9,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1513127016926188403,Laim,Entire home/apt,229.0,1,17,1.85,85,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1513203818045978149,Berg am Laim,Private room,130.0,1,4,0.43,169,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1513271552719679097,Obergiesing,Entire home/apt,249.0,1,2,0.22,352,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1513608780453317727,Schwanthalerhöhe,Entire home/apt,500.0,2,0,0.0,16,Low,False,2026-06-29,2026-09-11T01:25:48+02:00
1513611721975067455,Schwabing-Freimann,Entire home/apt,256.0,1,34,3.78,273,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1513617292082727602,Bogenhausen,Private room,58.0,14,15,1.61,171,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1513783038674932789,Bogenhausen,Private room,159.0,1,11,1.42,292,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1513785746671590228,Sendling,Private room,56.0,2,8,0.86,177,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1513818292440368113,Feldmoching-Hasenbergl,Private room,74.0,2,8,0.87,2,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1513871070371608647,Schwanthalerhöhe,Private room,200.0,3,1,0.11,83,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1513961880176781634,Tudering-Riem,Private room,52.0,1,16,1.71,346,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1514172908633677475,Ludwigsvorstadt-Isarvorstadt,Private room,116.0,3,1,0.11,68,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1514375123989555428,Neuhausen-Nymphenburg,Entire home/apt,276.0,7,3,0.33,163,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1514497256739877411,Neuhausen-Nymphenburg,Entire home/apt,426.0,1,1,0.11,351,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1514521288645524405,Milbertshofen-Am Hart,Entire home/apt,220.0,5,3,0.33,43,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1514570771198365265,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,335.0,10,6,0.65,270,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1514706207077304472,Sendling,Entire home/apt,150.0,1,6,0.67,178,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1514716939235349461,Tudering-Riem,Entire home/apt,155.0,7,1,0.11,365,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1514953757569785802,Neuhausen-Nymphenburg,Entire home/apt,118.0,1,0,0.0,120,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1514972932834127809,Schwabing-Freimann,Entire home/apt,355.0,3,3,1.23,61,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1515113716481671064,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,212.0,5,1,0.11,178,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1515287051108979400,Tudering-Riem,Private room,128.0,1,1,0.11,359,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1515332989123719723,Milbertshofen-Am Hart,Entire home/apt,70.0,1,6,0.64,181,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1515388667350458136,Maxvorstadt,Entire home/apt,189.0,3,2,0.22,61,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1515443402799273813,Bogenhausen,Private room,158.0,2,1,0.11,59,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1515455828473973334,Hadern,Entire home/apt,183.0,1,2,0.22,162,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1515679632339195515,Sendling-Westpark,Entire home/apt,142.0,1,2,0.82,70,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1515792665677552626,Ramersdorf-Perlach,Private room,85.0,1,2,0.22,364,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1515808105897324791,Obergiesing,Private room,300.0,1,1,0.13,241,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1515882297394093040,Pasing-Obermenzing,Private room,180.0,1,2,0.22,101,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1515974502412113750,Moosach,Private room,75.0,1,2,0.82,348,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1516076819971387936,Obergiesing,Private room,92.0,1,4,0.44,242,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1516161124001300673,Pasing-Obermenzing,Private room,131.0,1,2,0.22,355,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1516170531224939177,Aubing-Lochhausen-Langwied,Entire home/apt,178.0,1,4,0.43,268,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1516188728531610282,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,81.0,1,17,5.15,139,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1516189021891890476,Milbertshofen-Am Hart,Private room,121.0,1,16,2.53,145,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1516415610486335724,Ramersdorf-Perlach,Private room,143.0,1,3,1.01,141,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1516415888771817198,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Private room,94.0,1,17,3.98,146,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1516534077177399990,Schwabing-West,Entire home/apt,90.0,1,9,1.01,260,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1516586555063696341,Schwanthalerhöhe,Entire home/apt,550.0,1,1,0.11,179,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1516810761081530010,Pasing-Obermenzing,Private room,57.0,7,2,0.66,38,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1516830176422758996,Sendling-Westpark,Private room,86.0,1,1,0.11,354,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1516843226420621835,Sendling-Westpark,Entire home/apt,185.0,1,6,0.66,350,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1516961478890138786,Schwabing-West,Entire home/apt,194.0,1,11,1.34,204,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1517266378873438673,Bogenhausen,Entire home/apt,154.0,10,0,0.0,278,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1517392478917447919,Milbertshofen-Am Hart,Private room,99.0,1,1,0.11,171,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1517413273889379923,Bogenhausen,Private room,53.0,1,37,4.08,35,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1517493206027323883,Milbertshofen-Am Hart,Private room,82.0,1,8,1.08,46,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1517585113552489064,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,170.0,1,1,0.11,357,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1518001697998895708,Schwabing-West,Private room,189.0,3,0,0.0,240,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1518242443990757686,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,74.0,1,4,0.43,56,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1518628720953840696,Tudering-Riem,Entire home/apt,300.0,2,7,0.86,82,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1519612147440068502,Maxvorstadt,Entire home/apt,520.0,1,0,0.0,202,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1520320270361517230,Untergiesing-Harlaching,Private room,83.0,1,11,1.23,304,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1520636017111956592,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,265.0,1,4,0.65,179,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1521050451087432945,Schwabing-Freimann,Private room,100.0,1,0,0.0,89,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1522284463296127289,Laim,Entire home/apt,150.0,2,4,1.67,26,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1522630158301026159,Bogenhausen,Entire home/apt,222.0,1,0,0.0,211,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1523031699803576346,Untergiesing-Harlaching,Private room,200.0,2,0,0.0,365,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1523101708421193331,Au-Haidhausen,Entire home/apt,118.0,2,5,2.73,218,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1523191274227661108,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,70.0,1,10,1.13,54,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1524030474265663119,Milbertshofen-Am Hart,Private room,100.0,2,10,1.15,31,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1525350786896132986,Milbertshofen-Am Hart,Entire home/apt,152.0,1,23,2.72,140,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1525514719834759389,Allach-Untermenzing,Private room,149.0,7,0,0.0,358,High,False,2026-06-29,2026-09-11T01:25:48+02:00
1526187855251578028,Schwabing-West,Entire home/apt,130.0,1,9,1.05,52,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1526663646529163710,Schwabing-Freimann,Entire home/apt,300.0,3,0,0.0,19,Low,False,2026-06-29,2026-09-11T01:25:48+02:00
1526770534703390397,Ludwigsvorstadt-Isarvorstadt,Private room,109.0,1,12,1.41,86,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1526804803062962694,Ludwigsvorstadt-Isarvorstadt,Private room,116.0,1,10,1.18,86,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1527009949581302644,Tudering-Riem,Entire home/apt,68.0,1,84,13.4,352,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1527014927088366452,Ludwigsvorstadt-Isarvorstadt,Entire home/apt,286.0,1,30,6.29,242,High,True,2026-06-29,2026-09-11T01:25:48+02:00
1527497110015300033,Sendling,Private room,119.0,1,0,0.0,53,Medium,False,2026-06-29,2026-09-11T01:25:48+02:00
1527518257566463010,Tudering-Riem,Entire home/apt,96.0,1,3,0.36,29,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1528079754793859937,Ramersdorf-Perlach,Entire home/apt,162.0,1,3,0.36,160,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1529533401675438317,Ramersdorf-Perlach,Entire home/apt,124.0,3,3,0.49,22,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1529934792899405825,Neuhausen-Nymphenburg,Entire home/apt,131.0,2,37,4.37,20,Low,True,2026-06-29,2026-09-11T01:25:48+02:00
1531248140188061608,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,Entire home/apt,320.0,1,1,0.12,105,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1531311088363402755,Tudering-Riem,Entire home/apt,182.0,5,6,0.73,148,Medium,True,2026-06-29,2026-09-11T01:25:48+02:00
1531681052203858889,Schwabing-West,Private room,94.0,1,0,0.0,291,High,False,2026-06-29,2026-09-11T01:25:48+02:00
